471	translate.google.com.mx	5574665384	1	2/18/13	YAJI_DBA                      
1345	translate.google.pl	5575033235	1	3/26/14	SHIDLEKAR_DBA                 
5493	www.google.md	5575051929	1	3/26/14	SHIDLEKAR_DBA                 
4998	www.google.ht	5575045102	1	3/26/14	SHIDLEKAR_DBA                 
3174	www.google.com.ec	5574693068	1	3/26/14	SHIDLEKAR_DBA                 
2219	www.google.co.in	5574636706	1	3/26/14	SHIDLEKAR_DBA                 
2743	www.google.com.ar	5575045102	1	3/26/14	SHIDLEKAR_DBA                 
1732	www.google.ba	5574641592	1	3/26/14	SHIDLEKAR_DBA                 
1865	www.google.bs	5574852455	1	3/26/14	SHIDLEKAR_DBA                 
3432	www.google.com.kh	5574905416	1	3/26/14	SHIDLEKAR_DBA                 
2936	www.google.com.bo	5574878453	1	3/26/14	SHIDLEKAR_DBA                 
202	images.google.com	5575050289	1	3/26/14	SHIDLEKAR_DBA                 
3359	www.google.se	5574628922	1	2/18/13	YAJI_DBA                      
1986	www.google.com.ly	5574639304	1	2/18/13	YAJI_DBA                      
2886	www.google.com.bn	5574670702	1	3/26/14	SHIDLEKAR_DBA                 
2454	www.google.co.nz	5575041362	1	3/26/14	SHIDLEKAR_DBA                 
3376	www.google.com.jm	5574649640	1	3/26/14	SHIDLEKAR_DBA                 
4686	www.google.fi	5574646203	1	3/26/14	SHIDLEKAR_DBA                 
331	images.google.ru	5574631264	1	3/26/14	SHIDLEKAR_DBA                 
1809	www.google.bg	5574636706	1	3/26/14	SHIDLEKAR_DBA                 
1463	www.google.co.za	5574679764	1	2/18/13	YAJI_DBA                      
4044	www.google.com.py	5574881131	1	3/26/14	SHIDLEKAR_DBA                 
326	images.google.it	5575051511	1	3/26/14	SHIDLEKAR_DBA                 
1590	www.google.al	5575014847	1	3/26/14	SHIDLEKAR_DBA                 
242	images.google.de	5575045102	1	3/26/14	SHIDLEKAR_DBA                 
1967	www.google.ca	5575051929	1	3/26/14	SHIDLEKAR_DBA                 
1821	www.google.bg	5574693068	1	3/26/14	SHIDLEKAR_DBA                 
802	translate.google.com.hk	5574859090	1	3/26/14	SHIDLEKAR_DBA                 
1335	www.google.co.ma	5574628922	1	2/18/13	YAJI_DBA                      
1148	translate.google.fr	5575054094	1	3/26/14	SHIDLEKAR_DBA                 
2242	www.google.co.in	5574889594	1	3/26/14	SHIDLEKAR_DBA                 
4238	www.google.com.tr	5574652825	1	3/26/14	SHIDLEKAR_DBA                 
2913	www.google.com.bo	5574631219	1	3/26/14	SHIDLEKAR_DBA                 
678	translate.google.co.uk	5574858087	1	3/26/14	SHIDLEKAR_DBA                 
1397	translate.google.ru	5574631264	1	3/26/14	SHIDLEKAR_DBA                 
2075	www.google.cm	5574878453	1	3/26/14	SHIDLEKAR_DBA                 
1386	translate.google.ro	5575033235	1	3/26/14	SHIDLEKAR_DBA                 
392	translate.google.com	5574628922	1	2/18/13	YAJI_DBA                      
2964	www.google.kz	5574775120	1	2/18/13	YAJI_DBA                      
1972	www.google.ch	5574633365	1	3/26/14	SHIDLEKAR_DBA                 
2027	www.google.cl	5574737088	1	3/26/14	SHIDLEKAR_DBA                 
3385	www.google.si	5574634006	1	2/18/13	YAJI_DBA                      
2324	www.google.co.ke	5574889594	1	3/26/14	SHIDLEKAR_DBA                 
4564	www.google.dz	5574646209	1	3/26/14	SHIDLEKAR_DBA                 
2501	www.google.co.th	5575054094	1	3/26/14	SHIDLEKAR_DBA                 
4211	www.google.com.sv	5574905416	1	3/26/14	SHIDLEKAR_DBA                 
2262	www.google.co.jp	5574639794	1	3/26/14	SHIDLEKAR_DBA                 
2968	www.google.com.br	5574670702	1	3/26/14	SHIDLEKAR_DBA                 
3405	www.google.sk	5574628922	1	2/18/13	YAJI_DBA                      
360	translate.google.co.kr	5574687551	1	2/18/13	YAJI_DBA                      
2036	www.google.cl	5574889203	1	3/26/14	SHIDLEKAR_DBA                 
4041	www.google.com.py	5574859090	1	3/26/14	SHIDLEKAR_DBA                 
2600	www.google.co.za	5574693068	1	3/26/14	SHIDLEKAR_DBA                 
3261	www.google.com.gh	5574858087	1	3/26/14	SHIDLEKAR_DBA                 
3455	www.google.com.kw	5574643520	1	3/26/14	SHIDLEKAR_DBA                 
263	news.google.com	5574649121	1	2/18/13	YAJI_DBA                      
2381	www.google.co.ma	5574631264	1	3/26/14	SHIDLEKAR_DBA                 
3317	www.google.rs	5574634750	1	2/18/13	YAJI_DBA                      
1946	www.google.com.kw	5574679764	1	2/18/13	YAJI_DBA                      
2682	www.google.com.	5574693068	1	3/26/14	SHIDLEKAR_DBA                 
5436	www.google.lv	5574859811	1	3/26/14	SHIDLEKAR_DBA                 
5106	www.google.iq	5574858087	1	3/26/14	SHIDLEKAR_DBA                 
1079	translate.google.es	5574646209	1	3/26/14	SHIDLEKAR_DBA                 
1033	translate.google.de	5574640115	1	3/26/14	SHIDLEKAR_DBA                 
1978	www.google.ch	5574641592	1	3/26/14	SHIDLEKAR_DBA                 
1704	www.google.com.co	5574630747	1	2/18/13	YAJI_DBA                      
4680	www.google.fi	5574637504	1	3/26/14	SHIDLEKAR_DBA                 
2174	www.google.com.pe	5574673347	1	2/18/13	YAJI_DBA                      
2009	www.google.ch	5575054094	1	3/26/14	SHIDLEKAR_DBA                 
2687	www.google.ge	5574765554	1	2/18/13	YAJI_DBA                      
888	translate.google.com.tr	5574889203	1	3/26/14	SHIDLEKAR_DBA                 
856	translate.google.com.mx	5575042380	1	3/26/14	SHIDLEKAR_DBA                 
2997	www.google.com.bz	5574633365	1	3/26/14	SHIDLEKAR_DBA                 
3221	www.google.com.eg	5574859090	1	3/26/14	SHIDLEKAR_DBA                 
711	translate.google.com	5574649640	1	3/26/14	SHIDLEKAR_DBA                 
422	maps.google.de	5574646203	1	3/26/14	SHIDLEKAR_DBA                 
2147	www.google.com.om	5574639304	1	2/18/13	YAJI_DBA                      
5260	www.google.kz	5574646203	1	3/26/14	SHIDLEKAR_DBA                 
1872	www.google.bs	5574889203	1	3/26/14	SHIDLEKAR_DBA                 
13	feedproxy.google.com	5574646209	1	3/26/14	SHIDLEKAR_DBA                 
2802	www.google.com.bd	5574649640	1	3/26/14	SHIDLEKAR_DBA                 
2588	www.google.co.za	5574636706	1	3/26/14	SHIDLEKAR_DBA                 
622	translate.google.co.kr	5574639794	1	3/26/14	SHIDLEKAR_DBA                 
991	www.google.be	5574630747	1	2/18/13	YAJI_DBA                      
358	images.google.ru	5574910768	1	3/26/14	SHIDLEKAR_DBA                 
2853	www.google.com.bh	5574859811	1	3/26/14	SHIDLEKAR_DBA                 
1034	translate.google.de	5574640806	1	3/26/14	SHIDLEKAR_DBA                 
3344	www.google.com.hk	5574859090	1	3/26/14	SHIDLEKAR_DBA                 
1705	www.google.com.co	5574633013	1	2/18/13	YAJI_DBA                      
2179	www.google.com.pe	5574713581	1	2/18/13	YAJI_DBA                      
6119	www.google.tn	5574641592	1	3/26/14	SHIDLEKAR_DBA                 
1540	www.google.ae	5574859090	1	3/26/14	SHIDLEKAR_DBA                 
77	images.google.co.uk	5574639304	1	2/18/13	YAJI_DBA                      
1089	translate.google.es	5574859090	1	3/26/14	SHIDLEKAR_DBA                 
3068	www.google.com.co	5575041168	1	3/26/14	SHIDLEKAR_DBA                 
1321	www.google.co.kr	5574649121	1	2/18/13	YAJI_DBA                      
1037	translate.google.de	5574646203	1	3/26/14	SHIDLEKAR_DBA                 
51	google.com	5574641592	1	3/26/14	SHIDLEKAR_DBA                 
1646	www.google.com.bo	5574674899	1	2/18/13	YAJI_DBA                      
1739	www.google.ba	5574693068	1	3/26/14	SHIDLEKAR_DBA                 
1855	www.google.bs	5574641592	1	3/26/14	SHIDLEKAR_DBA                 
747	translate.google.com.br	5574640806	1	3/26/14	SHIDLEKAR_DBA                 
6175	www.google.tt	5574878453	1	3/26/14	SHIDLEKAR_DBA                 
5046	www.google.ie	5574631264	1	3/26/14	SHIDLEKAR_DBA                 
306	translate.google.ca	5574636783	1	2/18/13	YAJI_DBA                      
3232	www.google.com.eg	5575041168	1	3/26/14	SHIDLEKAR_DBA                 
3085	www.google.com.cy	5574641592	1	3/26/14	SHIDLEKAR_DBA                 
5313	www.google.lk	5574859811	1	3/26/14	SHIDLEKAR_DBA                 
2200	www.google.co.il	5574889203	1	3/26/14	SHIDLEKAR_DBA                 
1445	translate.googleusercontent.com	5574641592	1	3/26/14	SHIDLEKAR_DBA                 
3563	www.google.com.ly	5575045102	1	3/26/14	SHIDLEKAR_DBA                 
3334	www.google.rs	5574966629	1	2/18/13	YAJI_DBA                      
5579	www.google.mu	5574631264	1	3/26/14	SHIDLEKAR_DBA                 
3249	www.google.com.gh	5574641592	1	3/26/14	SHIDLEKAR_DBA                 
1752	www.google.com.do	5574634006	1	2/18/13	YAJI_DBA                      
3000	www.google.com.bz	5574639794	1	3/26/14	SHIDLEKAR_DBA                 
543	translate.google.ca	5574641592	1	3/26/14	SHIDLEKAR_DBA                 
304	images.google.it	5574693068	1	3/26/14	SHIDLEKAR_DBA                 
341	images.google.ru	5574646209	1	3/26/14	SHIDLEKAR_DBA                 
1121	translate.google.fr	5574649640	1	3/26/14	SHIDLEKAR_DBA                 
4829	www.google.gp	5575014847	1	3/26/14	SHIDLEKAR_DBA                 
997	translate.google.cz	5574646209	1	3/26/14	SHIDLEKAR_DBA                 
2005	www.google.com.mt	5574634006	1	2/18/13	YAJI_DBA                      
2760	www.google.hn	5575025427	1	2/18/13	YAJI_DBA                      
977	translate.google.com.vn	5575041168	1	3/26/14	SHIDLEKAR_DBA                 
3495	www.google.com.lb	5574641592	1	3/26/14	SHIDLEKAR_DBA                 
2881	www.google.is	5574634986	1	2/18/13	YAJI_DBA                      
181	images.google.com	5574693068	1	3/26/14	SHIDLEKAR_DBA                 
1316	www.google.co.kr	5574634750	1	2/18/13	YAJI_DBA                      
444	maps.google.de	5575041168	1	3/26/14	SHIDLEKAR_DBA                 
2362	www.google.co.kr	5574878453	1	3/26/14	SHIDLEKAR_DBA                 
2205	www.google.co.il	5575014847	1	3/26/14	SHIDLEKAR_DBA                 
6087	www.google.sk	5574753751	1	3/26/14	SHIDLEKAR_DBA                 
708	translate.google.it	5574737746	1	2/18/13	YAJI_DBA                      
189	images.google.com	5574878453	1	3/26/14	SHIDLEKAR_DBA                 
2378	www.google.co.kr	5575054094	1	3/26/14	SHIDLEKAR_DBA                 
74	google.com	5575033235	1	3/26/14	SHIDLEKAR_DBA                 
3522	www.google.com.lb	5575045102	1	3/26/14	SHIDLEKAR_DBA                 
2605	www.google.es	5574634986	1	2/18/13	YAJI_DBA                      
2320	www.google.co.ke	5574859811	1	3/26/14	SHIDLEKAR_DBA                 
316	translate.google.ca	5574713581	1	2/18/13	YAJI_DBA                      
31	google.com	5574639304	1	2/18/13	YAJI_DBA                      
2107	www.google.co.cr	5574670702	1	3/26/14	SHIDLEKAR_DBA                 
2738	www.google.com.ar	5575014847	1	3/26/14	SHIDLEKAR_DBA                 
3384	www.google.com.jm	5574858087	1	3/26/14	SHIDLEKAR_DBA                 
3382	www.google.com.jm	5574852455	1	3/26/14	SHIDLEKAR_DBA                 
1565	www.google.al	5574639794	1	3/26/14	SHIDLEKAR_DBA                 
415	maps.google.de	5574636706	1	3/26/14	SHIDLEKAR_DBA                 
1078	translate.google.es	5574646203	1	3/26/14	SHIDLEKAR_DBA                 
1070	translate.google.es	5574633365	1	3/26/14	SHIDLEKAR_DBA                 
1937	www.google.ca	5574641592	1	3/26/14	SHIDLEKAR_DBA                 
3670	www.google.com.my	5574856753	1	3/26/14	SHIDLEKAR_DBA                 
1548	www.google.ae	5574934916	1	3/26/14	SHIDLEKAR_DBA                 
2484	www.google.co.th	5574859811	1	3/26/14	SHIDLEKAR_DBA                 
1927	www.google.by	5575054094	1	3/26/14	SHIDLEKAR_DBA                 
561	translate.google.ca	5574889594	1	3/26/14	SHIDLEKAR_DBA                 
2017	www.google.cl	5574640115	1	3/26/14	SHIDLEKAR_DBA                 
1606	www.google.am	5574639794	1	3/26/14	SHIDLEKAR_DBA                 
2714	www.google.com.ar	5574640115	1	3/26/14	SHIDLEKAR_DBA                 
663	translate.google.co.uk	5574639794	1	3/26/14	SHIDLEKAR_DBA                 
2214	www.google.co.il	5575054094	1	3/26/14	SHIDLEKAR_DBA                 
2202	www.google.co.il	5574905416	1	3/26/14	SHIDLEKAR_DBA                 
1487	webcache.googleusercontent.com	5574643520	1	3/26/14	SHIDLEKAR_DBA                 
3543	www.google.com.ly	5574693068	1	3/26/14	SHIDLEKAR_DBA                 
1874	www.google.bs	5574905416	1	3/26/14	SHIDLEKAR_DBA                 
1649	www.google.at	5574640806	1	3/26/14	SHIDLEKAR_DBA                 
2255	www.google.co.in	5575054094	1	3/26/14	SHIDLEKAR_DBA                 
3008	www.google.com.bz	5574652825	1	3/26/14	SHIDLEKAR_DBA                 
464	news.google.com	5574646209	1	3/26/14	SHIDLEKAR_DBA                 
1622	www.google.com.bn	5574673347	1	2/18/13	YAJI_DBA                      
387	mail.google.com	5574737088	1	3/26/14	SHIDLEKAR_DBA                 
3874	www.google.com.pe	5574852455	1	3/26/14	SHIDLEKAR_DBA                 
446	maps.google.de	5575042380	1	3/26/14	SHIDLEKAR_DBA                 
38	feedproxy.google.com	5575050289	1	3/26/14	SHIDLEKAR_DBA                 
1584	www.google.al	5574881131	1	3/26/14	SHIDLEKAR_DBA                 
569	translate.google.ca	5575042380	1	3/26/14	SHIDLEKAR_DBA                 
2864	www.google.com.bh	5575041362	1	3/26/14	SHIDLEKAR_DBA                 
1596	www.google.al	5575050289	1	3/26/14	SHIDLEKAR_DBA                 
2116	www.google.com.ni	5575025427	1	2/18/13	YAJI_DBA                      
3159	www.google.com.ec	5574631219	1	3/26/14	SHIDLEKAR_DBA                 
520	plus.url.google.com	5574889594	1	3/26/14	SHIDLEKAR_DBA                 
3273	www.google.pt	5574636783	1	2/18/13	YAJI_DBA                      
4012	www.google.com.pr	5575041362	1	3/26/14	SHIDLEKAR_DBA                 
843	translate.google.com.mx	5574859090	1	3/26/14	SHIDLEKAR_DBA                 
448	maps.google.de	5575050289	1	3/26/14	SHIDLEKAR_DBA                 
3119	www.google.com.do	5574631264	1	3/26/14	SHIDLEKAR_DBA                 
5031	www.google.hu	5574905416	1	3/26/14	SHIDLEKAR_DBA                 
3963	www.google.com.pk	5574889203	1	3/26/14	SHIDLEKAR_DBA                 
542	translate.google.ca	5574640806	1	3/26/14	SHIDLEKAR_DBA                 
2719	www.google.com.ar	5574646209	1	3/26/14	SHIDLEKAR_DBA                 
2141	www.google.co.id	5574640806	1	3/26/14	SHIDLEKAR_DBA                 
245	maps.google.de	5574687551	1	2/18/13	YAJI_DBA                      
2524	www.google.co.uk	5574859090	1	3/26/14	SHIDLEKAR_DBA                 
2865	www.google.com.bh	5575042380	1	3/26/14	SHIDLEKAR_DBA                 
1091	translate.google.es	5574878453	1	3/26/14	SHIDLEKAR_DBA                 
3615	www.google.com.mx	5574639794	1	3/26/14	SHIDLEKAR_DBA                 
265	images.google.fr	5574753751	1	3/26/14	SHIDLEKAR_DBA                 
1161	translate.google.gr	5574646209	1	3/26/14	SHIDLEKAR_DBA                 
80	images.google.co.uk	5574665384	1	2/18/13	YAJI_DBA                      
873	translate.google.com.tr	5574646203	1	3/26/14	SHIDLEKAR_DBA                 
343	images.google.ru	5574652825	1	3/26/14	SHIDLEKAR_DBA                 
4440	www.google.cz	5574646203	1	3/26/14	SHIDLEKAR_DBA                 
1530	www.google.com.ar	5574673347	1	2/18/13	YAJI_DBA                      
393	mail.google.com	5574859811	1	3/26/14	SHIDLEKAR_DBA                 
2198	www.google.com.ph	5574674899	1	2/18/13	YAJI_DBA                      
1124	translate.google.fr	5574693068	1	3/26/14	SHIDLEKAR_DBA                 
4243	www.google.com.tr	5574852455	1	3/26/14	SHIDLEKAR_DBA                 
1914	www.google.by	5574889594	1	3/26/14	SHIDLEKAR_DBA                 
377	translate.google.co.uk	5574642932	1	2/18/13	YAJI_DBA                      
1949	www.google.com.kw	5574713581	1	2/18/13	YAJI_DBA                      
3180	www.google.nl	5574634986	1	2/18/13	YAJI_DBA                      
1117	translate.google.fr	5574641592	1	3/26/14	SHIDLEKAR_DBA                 
1234	www.google.co.il	5574687551	1	2/18/13	YAJI_DBA                      
1504	webcache.googleusercontent.com	5574889594	1	3/26/14	SHIDLEKAR_DBA                 
2975	www.google.com.br	5574859090	1	3/26/14	SHIDLEKAR_DBA                 
821	translate.google.com.mx	5574630834	1	3/26/14	SHIDLEKAR_DBA                 
3130	www.google.com.do	5574649640	1	3/26/14	SHIDLEKAR_DBA                 
386	mail.google.com	5574693068	1	3/26/14	SHIDLEKAR_DBA                 
1415	translate.google.ru	5574856753	1	3/26/14	SHIDLEKAR_DBA                 
3310	www.google.com.gt	5574910768	1	3/26/14	SHIDLEKAR_DBA                 
2671	www.google.com.	5574637504	1	3/26/14	SHIDLEKAR_DBA                 
1731	www.google.ba	5574640806	1	3/26/14	SHIDLEKAR_DBA                 
1689	www.google.com.bz	5574649121	1	2/18/13	YAJI_DBA                      
2457	www.google.com.uy	5574765554	1	2/18/13	YAJI_DBA                      
1833	www.google.bg	5574905416	1	3/26/14	SHIDLEKAR_DBA                 
5186	www.google.it	5574852455	1	3/26/14	SHIDLEKAR_DBA                 
5878	www.google.ro	5574652825	1	3/26/14	SHIDLEKAR_DBA                 
3315	www.google.com.gt	5575041362	1	3/26/14	SHIDLEKAR_DBA                 
3418	www.google.com.kh	5574652825	1	3/26/14	SHIDLEKAR_DBA                 
5725	www.google.no	5574881131	1	3/26/14	SHIDLEKAR_DBA                 
1382	translate.google.ro	5574905416	1	3/26/14	SHIDLEKAR_DBA                 
1601	www.google.am	5574631219	1	3/26/14	SHIDLEKAR_DBA                 
1766	www.google.be	5574631264	1	3/26/14	SHIDLEKAR_DBA                 
1640	www.google.am	5575054094	1	3/26/14	SHIDLEKAR_DBA                 
2208	www.google.co.il	5575041362	1	3/26/14	SHIDLEKAR_DBA                 
6154	www.google.tt	5574633365	1	3/26/14	SHIDLEKAR_DBA                 
1998	www.google.ch	5574910768	1	3/26/14	SHIDLEKAR_DBA                 
1100	translate.google.es	5575041168	1	3/26/14	SHIDLEKAR_DBA                 
238	images.google.de	5575033235	1	3/26/14	SHIDLEKAR_DBA                 
6079	www.google.sk	5574643520	1	3/26/14	SHIDLEKAR_DBA                 
2251	www.google.co.in	5575045102	1	3/26/14	SHIDLEKAR_DBA                 
459	news.google.com	5574640115	1	3/26/14	SHIDLEKAR_DBA                 
58	google.com	5574693068	1	3/26/14	SHIDLEKAR_DBA                 
3146	www.google.com.do	5574910768	1	3/26/14	SHIDLEKAR_DBA                 
2610	www.google.co.za	5574889203	1	3/26/14	SHIDLEKAR_DBA                 
2932	www.google.com.bo	5574856753	1	3/26/14	SHIDLEKAR_DBA                 
814	translate.google.com.hk	5575041362	1	3/26/14	SHIDLEKAR_DBA                 
2076	www.google.cm	5574881131	1	3/26/14	SHIDLEKAR_DBA                 
793	translate.google.ru	5574665384	1	2/18/13	YAJI_DBA                      
